"sku","section_width","aspect_ratio","diameter","tire_type","""sku"",""section_width"",""aspect_ratio"",""diameter"",""tire_type"""
"T441950",195,50,15,1,"""T441950"",""195"",""50"",""15"",""1"""
"T441951",205,50,15,1,"""T441951"",""205"",""50"",""15"",""1"""
"T441952",205,50,16,1,"""T441952"",""205"",""50"",""16"",""1"""
"T441953",205,50,17,1,"""T441953"",""205"",""50"",""17"",""1"""
"T441958",215,50,17,1,"""T441958"",""215"",""50"",""17"",""1"""
"T441954",225,50,16,1,"""T441954"",""225"",""50"",""16"",""1"""
"T441955",215,45,17,1,"""T441955"",""215"",""45"",""17"",""1"""
"T441956",225,45,17,1,"""T441956"",""225"",""45"",""17"",""1"""
"T427718",235,70,15,1,"""T427718"",""235"",""70"",""15"",""1"""
"T427719",215,70,16,1,"""T427719"",""215"",""70"",""16"",""1"""
"T427720",225,70,16,1,"""T427720"",""225"",""70"",""16"",""1"""
"T427721",235,70,16,1,"""T427721"",""235"",""70"",""16"",""1"""
"T427722",245,70,16,1,"""T427722"",""245"",""70"",""16"",""1"""
"T427723",265,70,16,1,"""T427723"",""265"",""70"",""16"",""1"""
"T427724",225,65,17,1,"""T427724"",""225"",""65"",""17"",""1"""
"T427725",235,65,17,1,"""T427725"",""235"",""65"",""17"",""1"""
"T427726",245,65,17,1,"""T427726"",""245"",""65"",""17"",""1"""
"T427727",265,65,17,1,"""T427727"",""265"",""65"",""17"",""1"""
"T427728",275,65,17,1,"""T427728"",""275"",""65"",""17"",""1"""
"T427729",215,60,17,1,"""T427729"",""215"",""60"",""17"",""1"""
"T427730",225,60,18,1,"""T427730"",""225"",""60"",""18"",""1"""
"T427731",235,60,18,1,"""T427731"",""235"",""60"",""18"",""1"""
"T427732",225,55,18,1,"""T427732"",""225"",""55"",""18"",""1"""
"T427733",235,55,18,1,"""T427733"",""235"",""55"",""18"",""1"""
"T444720",205,75,15,1,"""T444720"",""205"",""75"",""15"",""1"""
"T444722",215,75,15,1,"""T444722"",""215"",""75"",""15"",""1"""
"T444724",225,75,15,1,"""T444724"",""225"",""75"",""15"",""1"""
"T444702",235,75,15,1,"""T444702"",""235"",""75"",""15"",""1"""
"T444726",235,75,15,1,"""T444726"",""235"",""75"",""15"",""1"""
"T444750",235,75,16,1,"""T444750"",""235"",""75"",""16"",""1"""
"T444710",245,75,16,1,"""T444710"",""245"",""75"",""16"",""1"""
"T444728",265,75,15,1,"""T444728"",""265"",""75"",""15"",""1"""
"T444730",265,75,16,1,"""T444730"",""265"",""75"",""16"",""1"""
"T444732",225,70,14,1,"""T444732"",""225"",""70"",""14"",""1"""
"T444752",225,70,15,1,"""T444752"",""225"",""70"",""15"",""1"""
"T444738",225,70,16,1,"""T444738"",""225"",""70"",""16"",""1"""
"T444734",235,70,15,1,"""T444734"",""235"",""70"",""15"",""1"""
"T444740",235,70,16,1,"""T444740"",""235"",""70"",""16"",""1"""
"T444756",235,70,17,1,"""T444756"",""235"",""70"",""17"",""1"""
"T444742",245,70,16,1,"""T444742"",""245"",""70"",""16"",""1"""
"T444758",245,70,17,1,"""T444758"",""245"",""70"",""17"",""1"""
"T444744",255,70,16,1,"""T444744"",""255"",""70"",""16"",""1"""
"T444797",255,70,17,1,"""T444797"",""255"",""70"",""17"",""1"""
"T444736",265,70,15,1,"""T444736"",""265"",""70"",""15"",""1"""
"T444746",265,70,16,1,"""T444746"",""265"",""70"",""16"",""1"""
"T444748",265,70,17,1,"""T444748"",""265"",""70"",""17"",""1"""
"T444798",265,70,18,1,"""T444798"",""265"",""70"",""18"",""1"""
"T444760",235,65,17,1,"""T444760"",""235"",""65"",""17"",""1"""
"T444754",245,65,17,1,"""T444754"",""245"",""65"",""17"",""1"""
"T444762",255,65,17,1,"""T444762"",""255"",""65"",""17"",""1"""
"T444764",265,65,17,1,"""T444764"",""265"",""65"",""17"",""1"""
"T444801",275,55,20,1,"""T444801"",""275"",""55"",""20"",""1"""
"T444706",31,10.5,15,1,"""T444706"",""31"",""10.5"",""15"",""1"""
"T444954",215,85,16,1,"""T444954"",""215"",""85"",""16"",""1"""
"T444700",235,85,16,1,"""T444700"",""235"",""85"",""16"",""1"""
"T444766",235,80,17,1,"""T444766"",""235"",""80"",""17"",""1"""
"T444708",225,75,16,1,"""T444708"",""225"",""75"",""16"",""1"""
"T444704",235,75,15,1,"""T444704"",""235"",""75"",""15"",""1"""
"T444712",245,75,16,1,"""T444712"",""245"",""75"",""16"",""1"""
"T444796",245,75,17,1,"""T444796"",""245"",""75"",""17"",""1"""
"T444714",265,75,16,1,"""T444714"",""265"",""75"",""16"",""1"""
"T444716",265,75,16,1,"""T444716"",""265"",""75"",""16"",""1"""
"T444718",285,75,16,1,"""T444718"",""285"",""75"",""16"",""1"""
"T444776",315,75,16,1,"""T444776"",""315"",""75"",""16"",""1"""
"T444772",265,70,17,1,"""T444772"",""265"",""70"",""17"",""1"""
"T444770",275,70,17,1,"""T444770"",""275"",""70"",""17"",""1"""
"T444795",275,70,18,1,"""T444795"",""275"",""70"",""18"",""1"""
"T444768",285,70,17,1,"""T444768"",""285"",""70"",""17"",""1"""
"T444774",305,70,16,1,"""T444774"",""305"",""70"",""16"",""1"""
"T444793",275,65,18,1,"""T444793"",""275"",""65"",""18"",""1"""
"T444958",225,75,16,1,"""T444958"",""225"",""75"",""16"",""1"""
"T444905",235,75,15,1,"""T444905"",""235"",""75"",""15"",""1"""
"T444906",245,75,16,1,"""T444906"",""245"",""75"",""16"",""1"""
"T444907",265,75,16,1,"""T444907"",""265"",""75"",""16"",""1"""
"T444903",215,70,16,1,"""T444903"",""215"",""70"",""16"",""1"""
"T444918",225,70,16,1,"""T444918"",""225"",""70"",""16"",""1"""
"T444908",235,70,16,1,"""T444908"",""235"",""70"",""16"",""1"""
"T444909",245,70,16,1,"""T444909"",""245"",""70"",""16"",""1"""
"T444914",245,70,17,1,"""T444914"",""245"",""70"",""17"",""1"""
"T444911",255,70,16,1,"""T444911"",""255"",""70"",""16"",""1"""
"T444913",265,70,16,1,"""T444913"",""265"",""70"",""16"",""1"""
"T444915",265,70,17,1,"""T444915"",""265"",""70"",""17"",""1"""
"T444959",275,70,16,1,"""T444959"",""275"",""70"",""16"",""1"""
"T444916",235,65,17,1,"""T444916"",""235"",""65"",""17"",""1"""
"T444917",245,65,17,1,"""T444917"",""245"",""65"",""17"",""1"""
"T444901",275,60,20,1,"""T444901"",""275"",""60"",""20"",""1"""
"T444927",235,85,16,1,"""T444927"",""235"",""85"",""16"",""1"""
"T444955",235,80,17,1,"""T444955"",""235"",""80"",""17"",""1"""
"T444933",225,75,16,1,"""T444933"",""225"",""75"",""16"",""1"""
"T444929",245,75,16,1,"""T444929"",""245"",""75"",""16"",""1"""
"T444956",245,75,17,1,"""T444956"",""245"",""75"",""17"",""1"""
"T444923",265,75,16,1,"""T444923"",""265"",""75"",""16"",""1"""
"T444921",265,75,16,1,"""T444921"",""265"",""75"",""16"",""1"""
"T444931",245,70,17,1,"""T444931"",""245"",""70"",""17"",""1"""
"T444925",265,70,17,1,"""T444925"",""265"",""70"",""17"",""1"""
"T444957",275,65,18,1,"""T444957"",""275"",""65"",""18"",""1"""
"T444919",31,10.5,15,1,"""T444919"",""31"",""10.5"",""15"",""1"""
"T444935",235,85,16,1,"""T444935"",""235"",""85"",""16"",""1"""
"T444938",265,75,16,1,"""T444938"",""265"",""75"",""16"",""1"""
"T444939",285,75,16,1,"""T444939"",""285"",""75"",""16"",""1"""
"T444949",265,70,17,1,"""T444949"",""265"",""70"",""17"",""1"""
"T444961",285,70,17,1,"""T444961"",""285"",""70"",""17"",""1"""
"T444937",305,70,16,1,"""T444937"",""305"",""70"",""16"",""1"""
"T444960",305,70,18,1,"""T444960"",""305"",""70"",""18"",""1"""
"T444947",30,9.5,15,1,"""T444947"",""30"",""9.5"",""15"",""1"""
"T444941",31,10.5,15,1,"""T444941"",""31"",""10.5"",""15"",""1"""
"T444943",33,12.5,15,1,"""T444943"",""33"",""12.5"",""15"",""1"""
"T444953",33,12.5,17,1,"""T444953"",""33"",""12.5"",""17"",""1"""
"T444945",35,12.5,15,1,"""T444945"",""35"",""12.5"",""15"",""1"""
"T444951",35,12.5,17,1,"""T444951"",""35"",""12.5"",""17"",""1"""
754566371,245,75,16,2,"""754566371"",""245"",""75"",""16"",""2"""
754150371,225,70,16,2,"""754150371"",""225"",""70"",""16"",""2"""
754568371,235,70,16,2,"""754568371"",""235"",""70"",""16"",""2"""
754213371,245,70,16,2,"""754213371"",""245"",""70"",""16"",""2"""
754567371,255,70,16,2,"""754567371"",""255"",""70"",""16"",""2"""
754564371,265,70,16,2,"""754564371"",""265"",""70"",""16"",""2"""
754154371,265,70,17,2,"""754154371"",""265"",""70"",""17"",""2"""
754640371,235,65,17,2,"""754640371"",""235"",""65"",""17"",""2"""
754151371,245,65,17,2,"""754151371"",""245"",""65"",""17"",""2"""
754153371,265,65,17,2,"""754153371"",""265"",""65"",""17"",""2"""
268607372,245,75,16,2,"""268607372"",""245"",""75"",""16"",""2"""
268610372,265,75,16,2,"""268610372"",""265"",""75"",""16"",""2"""
268290372,245,75,17,2,"""268290372"",""245"",""75"",""17"",""2"""
268598372,245,70,17,2,"""268598372"",""245"",""70"",""17"",""2"""
268289372,265,70,17,2,"""268289372"",""265"",""70"",""17"",""2"""
268600372,275,70,18,2,"""268600372"",""275"",""70"",""18"",""2"""
766387405,155,80,13,2,"""766387405"",""155"",""80"",""13"",""2"""
766728405,205,75,14,2,"""766728405"",""205"",""75"",""14"",""2"""
766166405,175,70,14,2,"""766166405"",""175"",""70"",""14"",""2"""
766748405,185,70,14,2,"""766748405"",""185"",""70"",""14"",""2"""
766531405,175,65,14,2,"""766531405"",""175"",""65"",""14"",""2"""
766879405,185,65,14,2,"""766879405"",""185"",""65"",""14"",""2"""
766705405,205,75,15,2,"""766705405"",""205"",""75"",""15"",""2"""
766391405,215,75,15,2,"""766391405"",""215"",""75"",""15"",""2"""
766692405,225,75,15,2,"""766692405"",""225"",""75"",""15"",""2"""
766710405,235,75,15,2,"""766710405"",""235"",""75"",""15"",""2"""
766117405,205,70,15,2,"""766117405"",""205"",""70"",""15"",""2"""
766742405,225,70,15,2,"""766742405"",""225"",""70"",""15"",""2"""
780062404,195,70,14,2,"""780062404"",""195"",""70"",""14"",""2"""
780107404,175,65,14,2,"""780107404"",""175"",""65"",""14"",""2"""
780063404,185,65,14,2,"""780063404"",""185"",""65"",""14"",""2"""
780416404,185,60,14,2,"""780416404"",""185"",""60"",""14"",""2"""
780248404,215,70,15,2,"""780248404"",""215"",""70"",""15"",""2"""
780433404,185,65,15,2,"""780433404"",""185"",""65"",""15"",""2"""
780438404,195,65,15,2,"""780438404"",""195"",""65"",""15"",""2"""
780349404,205,65,15,2,"""780349404"",""205"",""65"",""15"",""2"""
780249404,185,60,15,2,"""780249404"",""185"",""60"",""15"",""2"""
780437404,195,60,15,2,"""780437404"",""195"",""60"",""15"",""2"""
780345404,205,60,15,2,"""780345404"",""205"",""60"",""15"",""2"""
780426404,225,60,15,2,"""780426404"",""225"",""60"",""15"",""2"""
780065404,215,65,16,2,"""780065404"",""215"",""65"",""16"",""2"""
780244404,205,60,16,2,"""780244404"",""205"",""60"",""16"",""2"""
780352404,215,60,16,2,"""780352404"",""215"",""60"",""16"",""2"""
780460404,225,60,16,2,"""780460404"",""225"",""60"",""16"",""2"""
780793404,235,60,16,2,"""780793404"",""235"",""60"",""16"",""2"""
780458404,205,55,16,2,"""780458404"",""205"",""55"",""16"",""2"""
780085404,215,55,16,2,"""780085404"",""215"",""55"",""16"",""2"""
780245404,215,65,17,2,"""780245404"",""215"",""65"",""17"",""2"""
780247404,225,65,17,2,"""780247404"",""225"",""65"",""17"",""2"""
780246404,225,60,17,2,"""780246404"",""225"",""60"",""17"",""2"""
780250404,215,55,17,2,"""780250404"",""215"",""55"",""17"",""2"""
780252404,225,55,17,2,"""780252404"",""225"",""55"",""17"",""2"""
780258404,235,55,17,2,"""780258404"",""235"",""55"",""17"",""2"""
780321404,225,50,17,2,"""780321404"",""225"",""50"",""17"",""2"""
780504404,255,65,18,2,"""780504404"",""255"",""65"",""18"",""2"""
780505404,255,60,19,2,"""780505404"",""255"",""60"",""19"",""2"""
784701297,205,55,16,2,"""784701297"",""205"",""55"",""16"",""2"""
784700297,215,55,16,2,"""784700297"",""215"",""55"",""16"",""2"""
784702297,215,55,17,2,"""784702297"",""215"",""55"",""17"",""2"""
784534297,225,55,17,2,"""784534297"",""225"",""55"",""17"",""2"""
784576297,205,50,17,2,"""784576297"",""205"",""50"",""17"",""2"""
784161297,215,50,17,2,"""784161297"",""215"",""50"",""17"",""2"""
784683297,215,45,17,2,"""784683297"",""215"",""45"",""17"",""2"""
784268297,225,45,17,2,"""784268297"",""225"",""45"",""17"",""2"""
784570297,225,40,18,2,"""784570297"",""225"",""40"",""18"",""2"""
117334649,235,60,16,2,"""117334649"",""235"",""60"",""16"",""2"""
117588649,205,55,16,2,"""117588649"",""205"",""55"",""16"",""2"""
117589649,215,55,16,2,"""117589649"",""215"",""55"",""16"",""2"""
117590649,215,55,16,2,"""117590649"",""215"",""55"",""16"",""2"""
117165649,225,55,16,2,"""117165649"",""225"",""55"",""16"",""2"""
117593649,225,55,16,2,"""117593649"",""225"",""55"",""16"",""2"""
117591649,215,55,17,2,"""117591649"",""215"",""55"",""17"",""2"""
117347649,225,55,17,2,"""117347649"",""225"",""55"",""17"",""2"""
117594649,225,55,17,2,"""117594649"",""225"",""55"",""17"",""2"""
117365649,205,50,17,2,"""117365649"",""205"",""50"",""17"",""2"""
117592649,225,50,17,2,"""117592649"",""225"",""50"",""17"",""2"""
117621649,225,45,17,2,"""117621649"",""225"",""45"",""17"",""2"""
117624649,235,45,17,2,"""117624649"",""235"",""45"",""17"",""2"""
117626649,245,45,17,2,"""117626649"",""245"",""45"",""17"",""2"""
117625649,235,50,18,2,"""117625649"",""235"",""50"",""18"",""2"""
117587649,235,50,18,2,"""117587649"",""235"",""50"",""18"",""2"""
117622649,225,40,18,2,"""117622649"",""225"",""40"",""18"",""2"""
117623649,235,40,18,2,"""117623649"",""235"",""40"",""18"",""2"""
754762959,245,70,16,2,"""754762959"",""245"",""70"",""16"",""2"""
754317959,265,70,16,2,"""754317959"",""265"",""70"",""16"",""2"""
754977959,215,65,16,2,"""754977959"",""215"",""65"",""16"",""2"""
754979959,235,65,17,2,"""754979959"",""235"",""65"",""17"",""2"""
754594959,245,65,17,2,"""754594959"",""245"",""65"",""17"",""2"""
754687959,255,65,17,2,"""754687959"",""255"",""65"",""17"",""2"""
754688959,265,65,17,2,"""754688959"",""265"",""65"",""17"",""2"""
754560959,255,60,17,2,"""754560959"",""255"",""60"",""17"",""2"""
754978959,235,55,17,2,"""754978959"",""235"",""55"",""17"",""2"""
754094959,235,60,18,2,"""754094959"",""235"",""60"",""18"",""2"""
754647959,255,55,18,2,"""754647959"",""255"",""55"",""18"",""2"""
754117294,255,55,19,2,"""754117294"",""255"",""55"",""19"",""2"""
754095959,275,40,20,2,"""754095959"",""275"",""40"",""20"",""2"""
754647960,255,55,18,2,"""754647960"",""255"",""55"",""18"",""2"""
754283318,255,50,19,2,"""754283318"",""255"",""50"",""19"",""2"""
653339325,195,55,16,2,"""653339325"",""195"",""55"",""16"",""2"""
147354070,225,60,16,2,"""147354070"",""225"",""60"",""16"",""2"""
166343528,215,65,16,2,"""166343528"",""215"",""65"",""16"",""2"""
166770528,205,60,16,2,"""166770528"",""205"",""60"",""16"",""2"""
166422528,235,60,16,2,"""166422528"",""235"",""60"",""16"",""2"""
166575528,205,50,16,2,"""166575528"",""205"",""50"",""16"",""2"""
166579530,235,55,17,2,"""166579530"",""235"",""55"",""17"",""2"""
166270528,235,45,17,2,"""166270528"",""235"",""45"",""17"",""2"""
166585530,225,60,18,2,"""166585530"",""225"",""60"",""18"",""2"""
166051531,205,55,16,2,"""166051531"",""205"",""55"",""16"",""2"""
166050531,205,50,17,2,"""166050531"",""205"",""50"",""17"",""2"""
166052531,225,50,17,2,"""166052531"",""225"",""50"",""17"",""2"""
266027634,175,70,13,2,"""266027634"",""175"",""70"",""13"",""2"""
266027602,175,70,14,2,"""266027602"",""175"",""70"",""14"",""2"""
266027603,185,70,14,2,"""266027603"",""185"",""70"",""14"",""2"""
266027605,195,70,14,2,"""266027605"",""195"",""70"",""14"",""2"""
266027601,175,65,14,2,"""266027601"",""175"",""65"",""14"",""2"""
266027604,185,65,14,2,"""266027604"",""185"",""65"",""14"",""2"""
266027606,185,60,14,2,"""266027606"",""185"",""60"",""14"",""2"""
266027612,205,70,15,2,"""266027612"",""205"",""70"",""15"",""2"""
266027611,215,70,15,2,"""266027611"",""215"",""70"",""15"",""2"""
266027635,185,65,15,2,"""266027635"",""185"",""65"",""15"",""2"""
266027607,195,65,15,2,"""266027607"",""195"",""65"",""15"",""2"""
266027608,205,65,15,2,"""266027608"",""205"",""65"",""15"",""2"""
266027609,215,65,15,2,"""266027609"",""215"",""65"",""15"",""2"""
266027613,185,60,15,2,"""266027613"",""185"",""60"",""15"",""2"""
266027610,195,60,15,2,"""266027610"",""195"",""60"",""15"",""2"""
266027615,205,60,15,2,"""266027615"",""205"",""60"",""15"",""2"""
266027614,195,55,15,2,"""266027614"",""195"",""55"",""15"",""2"""
266027618,205,65,16,2,"""266027618"",""205"",""65"",""16"",""2"""
266027619,215,65,16,2,"""266027619"",""215"",""65"",""16"",""2"""
266027620,205,60,16,2,"""266027620"",""205"",""60"",""16"",""2"""
266027616,215,60,16,2,"""266027616"",""215"",""60"",""16"",""2"""
266027621,225,60,16,2,"""266027621"",""225"",""60"",""16"",""2"""
266027617,205,55,16,2,"""266027617"",""205"",""55"",""16"",""2"""
266027623,215,55,16,2,"""266027623"",""215"",""55"",""16"",""2"""
266027624,225,55,16,2,"""266027624"",""225"",""55"",""16"",""2"""
266027622,205,50,16,2,"""266027622"",""205"",""50"",""16"",""2"""
266027625,215,60,17,2,"""266027625"",""215"",""60"",""17"",""2"""
266027628,215,55,17,2,"""266027628"",""215"",""55"",""17"",""2"""
266027627,225,55,17,2,"""266027627"",""225"",""55"",""17"",""2"""
266027631,215,50,17,2,"""266027631"",""215"",""50"",""17"",""2"""
266027626,215,45,17,2,"""266027626"",""215"",""45"",""17"",""2"""
266027629,225,45,17,2,"""266027629"",""225"",""45"",""17"",""2"""
266027630,235,45,17,2,"""266027630"",""235"",""45"",""17"",""2"""
266027632,225,55,18,2,"""266027632"",""225"",""55"",""18"",""2"""
266027633,225,50,18,2,"""266027633"",""225"",""50"",""18"",""2"""
291122131,31,10.5,15,2,"""291122131"",""31"",""10.5"",""15"",""2"""
265131302,225,75,15,2,"""265131302"",""225"",""75"",""15"",""2"""
265131303,235,75,15,2,"""265131303"",""235"",""75"",""15"",""2"""
290126420,265,65,17,2,"""290126420"",""265"",""65"",""17"",""2"""
290126410,235,65,18,2,"""290126410"",""235"",""65"",""18"",""2"""
290126440,275,60,18,2,"""290126440"",""275"",""60"",""18"",""2"""
290126430,265,50,20,2,"""290126430"",""265"",""50"",""20"",""2"""
290126540,205,70,15,2,"""290126540"",""205"",""70"",""15"",""2"""
290126510,215,70,15,2,"""290126510"",""215"",""70"",""15"",""2"""
290126593,225,70,15,2,"""290126593"",""225"",""70"",""15"",""2"""
291120814,235,70,15,2,"""291120814"",""235"",""70"",""15"",""2"""
291120820,265,70,15,2,"""291120820"",""265"",""70"",""15"",""2"""
290126542,225,75,16,2,"""290126542"",""225"",""75"",""16"",""2"""
290126541,205,70,16,2,"""290126541"",""205"",""70"",""16"",""2"""
291120822,215,70,16,2,"""291120822"",""215"",""70"",""16"",""2"""
290126504,225,70,16,2,"""290126504"",""225"",""70"",""16"",""2"""
290126599,235,70,16,2,"""290126599"",""235"",""70"",""16"",""2"""
291120810,245,70,16,2,"""291120810"",""245"",""70"",""16"",""2"""
290126586,255,70,16,2,"""290126586"",""255"",""70"",""16"",""2"""
291120828,265,70,16,2,"""291120828"",""265"",""70"",""16"",""2"""
291120832,215,65,16,2,"""291120832"",""215"",""65"",""16"",""2"""
290126579,255,65,16,2,"""290126579"",""255"",""65"",""16"",""2"""
291120865,225,65,17,2,"""291120865"",""225"",""65"",""17"",""2"""
290126509,235,65,17,2,"""290126509"",""235"",""65"",""17"",""2"""
291120812,225,60,17,2,"""291120812"",""225"",""60"",""17"",""2"""
291120864,235,55,18,2,"""291120864"",""235"",""55"",""18"",""2"""
291121930,255,55,18,2,"""291121930"",""255"",""55"",""18"",""2"""
291121925,265,55,19,2,"""291121925"",""265"",""55"",""19"",""2"""
291121926,255,50,19,2,"""291121926"",""255"",""50"",""19"",""2"""
291121936,275,45,20,2,"""291121936"",""275"",""45"",""20"",""2"""
264133145,235,65,17,2,"""264133145"",""235"",""65"",""17"",""2"""
290122296,255,55,18,2,"""290122296"",""255"",""55"",""18"",""2"""
264025855,205,55,16,2,"""264025855"",""205"",""55"",""16"",""2"""
264038857,225,45,17,2,"""264038857"",""225"",""45"",""17"",""2"""
264025850,225,50,17,2,"""264025850"",""225"",""50"",""17"",""2"""
264038854,245,45,18,2,"""264038854"",""245"",""45"",""18"",""2"""
264038801,205,60,15,2,"""264038801"",""205"",""60"",""15"",""2"""
264038860,225,60,15,2,"""264038860"",""225"",""60"",""15"",""2"""
264038817,205,50,15,2,"""264038817"",""205"",""50"",""15"",""2"""
264038861,215,60,16,2,"""264038861"",""215"",""60"",""16"",""2"""
264038807,225,60,16,2,"""264038807"",""225"",""60"",""16"",""2"""
264038850,225,50,16,2,"""264038850"",""225"",""50"",""16"",""2"""
264038821,205,45,16,2,"""264038821"",""205"",""45"",""16"",""2"""
264039955,215,55,17,2,"""264039955"",""215"",""55"",""17"",""2"""
264038810,235,55,17,2,"""264038810"",""235"",""55"",""17"",""2"""
264039950,215,50,17,2,"""264039950"",""215"",""50"",""17"",""2"""
264038880,215,45,17,2,"""264038880"",""215"",""45"",""17"",""2"""
264038849,245,45,17,2,"""264038849"",""245"",""45"",""17"",""2"""
264038851,235,50,18,2,"""264038851"",""235"",""50"",""18"",""2"""
264038863,245,50,18,2,"""264038863"",""245"",""50"",""18"",""2"""
264038848,235,45,18,2,"""264038848"",""235"",""45"",""18"",""2"""
264038814,245,45,18,2,"""264038814"",""245"",""45"",""18"",""2"""
264039945,245,45,18,2,"""264039945"",""245"",""45"",""18"",""2"""
264039949,245,45,18,2,"""264039949"",""245"",""45"",""18"",""2"""
264038822,255,45,18,2,"""264038822"",""255"",""45"",""18"",""2"""
264038856,245,45,19,2,"""264038856"",""245"",""45"",""19"",""2"""
264039952,245,40,19,2,"""264039952"",""245"",""40"",""19"",""2"""
264032342,295,40,20,2,"""264032342"",""295"",""40"",""20"",""2"""
264001055,235,55,17,2,"""264001055"",""235"",""55"",""17"",""2"""
265024615,195,65,15,2,"""265024615"",""195"",""65"",""15"",""2"""
